"","Site","lat","long","SOC","CLAY","pGPP","TSOI","lig_N","MIMSOC","MIMMIC","MIMLIT","MIM_CO","LITm","LITs","MICr","MICK","SOMa","SOMc","SOMp","desorb","JITn","DEBUG","run_num","Vslope_x","Vint_x","Kslope_x","Kint_x","Tau_x","CUE_x","desorb_x","fPHYS_x","RMSE"
"352","S70",43.16761023,-116.7130538,2.08,33.69333333,-9.6191101,10.4895,11.6999998,3.6547684944196,0.0289983500634955,0.236749163478054,0.428152010263032,0.0386420070876184,0.198107156390436,0.00869354367376485,0.0203048063897307,0.133772758043613,0.136426539231523,3.11882168360291,1.24801752056718e-06,1,"",4,3.953473926,0.718440429,0.837751291,0.548083129,0.530136543,0.678614162,0.137918287,0.738816949,1.898590175
"353","S72",43.14393712,-116.7367838,2.242857143,38.65352941,-109.5830002,9.7494001,11.6999998,3.27597993685539,0.021577661085992,0.27887372755735,0.437084104141638,0.0451899630637423,0.233683764493608,0.00656277015246505,0.015014890933527,0.170524351839971,0.160964377971625,2.64403981840045,1.1585316305801e-06,1,"",4,3.953473926,0.718440429,0.837751291,0.548083129,0.530136543,0.678614162,0.137918287,0.738816949,1.898590175
"354","S73",43.20024555,-116.7057467,1.98,42.02777778,-243.8029938,9.2375498,11.6999998,2.08206176182617,0.0157594558646745,0.230077410784284,0.443812468431924,0.0370656313010289,0.193011779483255,0.0048442877183637,0.0109151681463108,0.147911336956806,0.132959373852519,1.55535418436789,1.10135324013976e-06,1,"",4,3.953473926,0.718440429,0.837751291,0.548083129,0.530136543,0.678614162,0.137918287,0.738816949,1.898590175
"355","S74",43.12363069,-116.7967467,8.658695652,55.82153846,375.5220032,9.3150396,11.6999998,11.9975895820285,0.0574924108918749,0.310900815243292,0.480612614721208,0.0476920297091547,0.263208785534138,0.0186622602364988,0.0388301506553761,0.234257184969878,0.180029757139937,11.2149094137835,8.95505632082346e-07,1,"",4,3.953473926,0.718440429,0.837751291,0.548083129,0.530136543,0.678614162,0.137918287,0.738816949,1.898590175
"356","S9",43.12378073,-116.7876965,4.481666667,10.69714286,1039.52002,11.8063002,11.6999998,6.81520358997148,0.106157554846813,0.179148025457089,0.403703709732446,0.0299954893522312,0.149152536104858,0.0305308010591157,0.0756267537876973,0.0620443617823425,0.101776225636139,6.3660774222491,1.76208746485665e-06,1,"",4,3.953473926,0.718440429,0.837751291,0.548083129,0.530136543,0.678614162,0.137918287,0.738816949,1.898590175
"357","S4",43.06445505,-116.7485868,4.83,20.5,362.0429993,7.9433599,11.6999998,5.76891327283107,0.049326140714518,1.27552139343621,0.616212600378138,0.156504431750201,1.11901696168601,0.0188065539330652,0.0305195867814528,0.372877218707704,0.735625571783562,3.33556294818908,5.96850452526609e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"358","S20",43.06634802,-116.7599298,2.93,20.7000008,894.9619751,8.3442497,11.6999998,8.06241745992334,0.0837884434022209,1.22150049248061,0.619254581920991,0.148299181357939,1.07320131112267,0.0320433723443894,0.0517450710578315,0.355144084449769,0.705141755988392,5.69684268360235,5.95062577171501e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"359","S22",43.066713,-116.7573279,7.29,20.5,1238.099976,6.0113201,0,10.2498766323497,0.106005357744192,1.58522233534726,0.616757345591763,0.200997232159021,1.38422510318824,0.0404387110032785,0.0655666467409133,0.478840634279122,0.909492258345987,7.17031604663314,5.96850452526609e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"360","S23",43.06685152,-116.7569076,11.25,20.57,1550.569946,7.3241401,0,11.2414410503714,0.126199436231933,1.36936377033564,0.61797784300255,0.169485866041334,1.1998779042943,0.0482011887418812,0.0779982474900516,0.404514922607218,0.788192719016332,8.55317020218024,5.96224088450143e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"361","S33",43.06860897,-116.7900028,5.07,19.7000008,1020.729981,9.37817,46.7999992,8.20864388341529,0.0918500090292662,1.08663914313584,0.610198706958377,0.130843926467872,0.955795216667968,0.0348073542113596,0.0570426548179066,0.305778403580283,0.628008107284182,6.09636822038571,6.0405579635069e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"362","S44",43.07859069,-116.8259174,5.67,20.3990993,1024.729981,7.94872,11.6999998,8.6975591467732,0.0921548407934226,1.27662212360938,0.6166531620276,0.156482925707159,1.12013919790222,0.0351513703162781,0.0570034704771445,0.372023468098639,0.735911030291042,6.22084768398072,5.97754475905304e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"363","S54",43.08383388,-116.7426316,4,24.6000004,197.4669952,10.7011995,11.6999998,4.7060183439369,0.0388408104933062,0.940212972429395,0.655212032537384,0.105711993926707,0.834500978502688,0.0153750491710153,0.0234657613222909,0.277063215742576,0.548914714360642,2.90098663091099,5.61250077831807e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"364","S56",43.10206491,-116.8024789,2.39,20.7000008,680.4650269,11.4967003,11.6999998,6.41550188077542,0.0699401528384061,0.857471920062006,0.618317098044483,0.0986793524596731,0.758792567602333,0.0267223230799989,0.0432178297584072,0.236262096714818,0.49876443584377,4.75306327531642,5.95062577171501e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"365","S72",43.10253977,-116.7837883,8.15,20.3999996,1135.640015,9.6892405,22,8.76025260276535,0.099331799439037,1.05051007557932,0.616597309667907,0.124949281858496,0.925560793720826,0.0378868132046838,0.0614449862343532,0.297056516670674,0.608100505649814,6.7052537054265,5.97746403584491e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"366","S76",43.10454054,-116.7381214,1.59,24.6000004,4.6346002,10.9979,11.6999998,3.69821854858896,0.0263070973314582,0.909330762054469,0.65502173373085,0.101731353818973,0.807599408235496,0.0104117789828857,0.0158953183485725,0.266628289960854,0.531274037181929,1.96467836206025,5.61250077831807e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"367","S94",43.10638402,-116.7730514,4.82,14.3000002,408.7380066,11.1058998,11.6999998,4.72133031738734,0.0519961236508036,0.891913896002308,0.569406965190082,0.108972487707856,0.782941408294453,0.0188650589849182,0.0331310646658854,0.221125512190741,0.514271033834896,3.04202375170859,6.55020531360331e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"368","S102",43.11066219,-116.7333353,6.65,22.2999992,538.6149902,7.0387502,21.3603001,7.02100993397357,0.0608467926982438,1.41483281417948,0.633323334114604,0.173223204345475,1.241609609834,0.0235934262475479,0.0372533664506959,0.430801419390858,0.816130778066587,4.2983981296384,5.80951104447076e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"369","S108",43.12158715,-116.787974,5.06,14.3,689.4979858,7.6333899,11.7,6.58318514664732,0.0700500304245201,1.31624459499279,0.569323044483025,0.17078624435194,1.14545835064085,0.0254129299430215,0.0446371004814986,0.346519652401867,0.752292538219731,4.09807833060841,6.55020533325392e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"370","S109",43.12187239,-116.785596,10.22,14.3,873.5079956,7.2474699,11.7,7.39198266092752,0.0819468967191829,1.37211841360861,0.567767965618381,0.179707909102356,1.19241050450626,0.0296771102990603,0.0522697864201226,0.364393286302357,0.783490028044919,4.79003403625244,6.55020533325392e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"371","S113",43.12231214,-116.779423,8.73,14.3,656.2800293,8.4466105,11.7,6.23679876345713,0.0680114853936054,1.19769130534421,0.566557299962422,0.153974731104368,1.04371657423985,0.0245968682613519,0.0434146171322536,0.312087599602918,0.68615254031462,3.97285583280177,6.55020533325392e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"372","S116",43.12292115,-116.782785,6.25,14.3,704.7609863,6.47193,11.7,6.97874934517192,0.0710917497993503,1.49662089757294,0.567678810528873,0.198657425638486,1.29796347193445,0.0257433344722549,0.0453484153270955,0.402813060332273,0.852905458216202,4.15531817925116,6.55020533325392e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"373","S132",43.12568301,-116.78562,2.03,14.3,422.1900024,11.7316999,11.7,4.65661127416877,0.05294496346991,0.828588273019051,0.566338611448646,0.100677246139664,0.727911026879387,0.0191432279556822,0.0338017355142278,0.204056427392433,0.478636680961152,3.09238492932623,6.55020533325392e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"374","S133",43.125801,-116.782742,4.33,14.3,340.9970093,12.2889004,11.7,4.2498208460743,0.0477785828827426,0.776165995897804,0.563839174871468,0.0938079857489741,0.68235801014883,0.0172264751913174,0.0305521076914252,0.189955716905908,0.449090806129167,2.78682974425867,6.55020533325392e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"375","S135",43.12633701,-116.788065,2.14,14.3,304.9509888,12.3659,11.7,4.10469195092801,0.0453680568985449,0.772818208249785,0.567499294860758,0.0926825680530439,0.680135640196741,0.0164251048683336,0.0289429520302112,0.187939027705787,0.447058666325004,2.65150799174889,6.55020533325392e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"376","S153",43.14377305,-116.7690419,4.86,24.8181992,174.6260071,11.5256996,11.6999998,4.45069003541641,0.0373848739097276,0.856627082989281,0.656230186916984,0.0948904270461948,0.761736655943086,0.014812604544611,0.0225722693651166,0.249820888435859,0.501237731459419,2.80561945862212,5.59416119323335e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"377","S167",43.14401171,-116.7356334,3.49,29.3999996,-99.6399994,10.3395004,11.6999998,3.53768525119333,0.0196605001761875,0.98076450562657,0.70696907893117,0.105893407615228,0.874871098011342,0.00814271674422396,0.0115177834319636,0.307692227389104,0.576507226192562,1.6530607918089,5.22260543966067e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"378","S171",43.15047123,-116.7093699,2.01,29.8999996,-128.2120056,11.3430996,11.6999998,3.15527686565026,0.018307341768361,0.8538171420821,0.715820307230636,0.0897774489875297,0.76403969309457,0.00763761039193886,0.0106697313764222,0.263805325290837,0.503273898892472,1.51607315761649,5.18358241811426e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"379","S182",43.15738372,-116.7086039,2.63,29.8999996,11.7912998,10.1876001,11.6999998,4.22939696942945,0.0269287236306644,1.00131790440951,0.717482521889614,0.107233653463683,0.894084250945828,0.0112495401237273,0.0156791835069371,0.315239233437849,0.588699963861852,2.29721114408957,5.18358241811426e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"380","S196",43.16752432,-116.7131573,2.53,29.7000008,-16.8381004,10.4827003,11.6999998,3.9887971282876,0.0250778522277216,0.966457287878943,0.712019688578014,0.10357379553151,0.862883492347433,0.0104297425155307,0.0146481097121908,0.302953840424502,0.568485332807535,2.1258228149489,5.19915642124829e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"381","S211",43.1856935,-116.8038721,2.39,14.3000002,214.5110016,10.3808002,11.6999998,4.1220499512301,0.0394590701444061,0.97004249230542,0.571848980511752,0.119506785953397,0.850535706352023,0.0143554688228852,0.0251036013215209,0.242731338407676,0.558227015041725,2.31159003533087,6.55020531360331e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"382","S220",43.1910335,-116.7813366,3,21.7999992,113.7300034,11.4491997,11.6999998,3.96342033344254,0.0332936748170738,0.862704470123882,0.628139823704682,0.0983468010993767,0.764357669024505,0.0128447709008751,0.0204489039161987,0.241732197346597,0.502567142559952,2.32312284859503,5.85324617905071e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"383","S226",43.19237763,-116.7177152,1.24,22.7588997,-243.0110016,11.4120998,11.6999998,1.93626172200471,0.0137954200316857,0.639982556088336,0.63694144861272,0.0723543741467255,0.567628181941611,0.00536786140191487,0.00842755862977084,0.18186911098399,0.373309928538192,0.727304706362504,5.76965855145179e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"384","S240",43.19788121,-116.8123803,6.65,14.3000002,235.2810059,8.8485403,11.6999998,4.53541036400604,0.0408250367993263,1.14972818134407,0.570311063028424,0.145825830611544,1.00390235073253,0.0148269796242128,0.0259980571751136,0.296013293826533,0.659215247253726,2.38962860478238,6.55020531360331e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"385","S252",43.21141852,-116.7356752,2.15,23.2000008,-96.5361023,11.4284,11.6999998,3.05979383176139,0.0196966732092331,0.865715981900838,0.641317612191545,0.0974153598060551,0.768300622094783,0.00769614810493387,0.0120005251042992,0.247367962735382,0.505287215128851,1.42172599878709,5.73160952526155e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"386","S269",43.23466902,-116.7465502,1.94,22.1000004,-163.3549957,10.8114996,11.6999998,2.66203118930092,0.0169302944926858,0.839336654810223,0.630122016955068,0.0965893747337484,0.742747280076474,0.00654438821291529,0.0103859062797705,0.239039627789158,0.488514603965848,1.078210008243,5.8269656416809e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"387","S271",43.24381094,-116.7069646,1.37,12.3000002,-269.9020081,10.9443998,11.6999998,1.58258666636278,0.012430247326216,0.608433098653329,0.55479976579794,0.0758757708235368,0.532557327829792,0.00443548967339591,0.00799475765282014,0.145180513714683,0.350003993537428,0.466538813131125,6.74968876372895e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"388","S272",43.24391588,-116.7288696,1.91,12.3000002,-235.6100006,9.7424402,11.6999998,2.03415240562981,0.013926723629274,0.788362286892962,0.561028733445979,0.0992768933835727,0.689085393509389,0.00500521992413037,0.00892150370514367,0.190412756629126,0.451860006511668,0.589590631966779,6.74968876372895e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"389","S294",43.24722932,-116.7379734,0.71,11.3000002,-122.663002,12.5579996,11.6999998,2.32913642061773,0.0181275069951016,0.743217993901335,0.548964642867833,0.0905651470341843,0.65265284686715,0.00642452392278345,0.0117029830723182,0.167962290922064,0.428529750620338,0.971298878178889,6.85169724615117e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"390","S304",43.25439319,-116.7063661,1.96,21.7999992,-149.4850006,10.184,11.6999998,2.88101949945785,0.0174077568816797,0.92684446903832,0.628125190221635,0.108013483280601,0.818830985757719,0.0067158537121759,0.0106919031695038,0.265505452974809,0.538416144182071,1.13284567638097,5.85324617905071e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"391","S314",43.25865197,-116.7756558,1.47,29.7000008,-171.6009979,12.4345999,11.6999998,2.59637796288528,0.0167718296924391,0.69333222390716,0.714245186266804,0.0715790837324863,0.621753140174674,0.00698803106969719,0.00978379862274189,0.209518924797772,0.409441120824892,1.26731386366301,5.19915642124829e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"392","S329",43.27973743,-116.8086913,4.23,30.1000004,77.8732986,6.6839399,11.6999998,5.55196955048299,0.0313103743220671,1.48006669422117,0.715671019972183,0.168820878364346,1.31124581585682,0.0130607367414459,0.0182496375806212,0.497360987564995,0.863644226740117,2.67958726763464,5.1680549116555e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
"393","S336",43.28654277,-116.778822,2.49,29.7248001,-54.4290009,11.6964998,11.6999998,3.53577027533436,0.0226673606405659,0.840138261299409,0.706716297997837,0.0887433568833026,0.751394904416106,0.00938609024597417,0.0132812703945918,0.259277630663588,0.495661790318146,1.91802523241265,5.19722274932585e-07,1,"",5,2.835454242,1.155902328,1.973199645,1.326930676,0.565887929,0.603213911,0.054115269,0.139518299,1.901121868
